alert_id,transaction_id,alert_type,alert_date,status
799,17251,Suspicious Location,2021-07-04 00:22:42,Open
800,17287,Suspicious Location,2020-11-19 18:17:47,Open
801,17290,Suspicious Location,2024-04-24 09:40:42,Open
802,17291,Multiple Withdrawals,2020-12-25 11:53:16,Open
803,17367,High Amount,2024-04-18 18:16:14,Open
804,17387,Multiple Withdrawals,2024-12-29 02:23:24,Open
805,17435,High Amount,2022-11-27 07:17:30,Open
806,17454,Suspicious Location,2022-05-18 14:49:30,Open
807,17461,Suspicious Location,2023-10-07 02:39:29,Open
808,17501,Suspicious Location,2022-02-25 05:28:56,Open
809,17548,High Amount,2021-10-10 01:05:31,Open
810,17560,Multiple Withdrawals,2021-12-14 07:19:20,Open
811,17571,High Amount,2023-12-30 23:19:26,Open
812,17581,Multiple Withdrawals,2024-10-18 08:22:03,Open
813,17611,Suspicious Location,2024-12-10 21:50:01,Open
814,17612,Multiple Withdrawals,2023-12-16 02:05:14,Open
815,17622,Suspicious Location,2022-09-02 20:06:49,Open
816,17628,Multiple Withdrawals,2023-05-31 23:14:30,Open
817,17666,High Amount,2021-01-16 03:56:20,Open
818,17688,High Amount,2023-08-08 11:01:17,Open
819,17690,Multiple Withdrawals,2025-01-27 02:58:44,Open
820,17706,Multiple Withdrawals,2022-11-27 10:55:44,Open
821,17718,Multiple Withdrawals,2023-09-23 05:10:34,Open
822,17724,Suspicious Location,2023-09-29 04:17:58,Open
823,17726,Multiple Withdrawals,2024-02-02 04:58:18,Open
824,17785,Suspicious Location,2024-02-26 09:35:57,Open
825,17873,High Amount,2025-03-16 17:28:21,Open
826,17875,High Amount,2025-05-17 09:07:53,Open
827,17879,Suspicious Location,2024-08-16 14:27:58,Open
828,17887,Suspicious Location,2025-08-21 23:44:50,Open
829,17891,Suspicious Location,2023-01-20 02:49:56,Open
830,17930,Multiple Withdrawals,2021-02-17 02:06:49,Open
831,17939,High Amount,2022-04-06 00:34:57,Open
832,17955,Multiple Withdrawals,2021-01-03 04:34:58,Open
833,17971,Multiple Withdrawals,2022-07-14 14:18:02,Open
834,17981,Suspicious Location,2024-03-01 21:16:58,Open
835,17990,Suspicious Location,2023-12-26 11:34:32,Open
836,17993,High Amount,2023-09-21 05:02:28,Open
837,18003,Suspicious Location,2022-08-28 19:47:10,Open
838,18022,High Amount,2022-07-31 23:53:22,Open
839,18067,High Amount,2024-08-21 10:16:34,Open
840,18077,Suspicious Location,2021-05-09 19:33:39,Open
841,18102,Suspicious Location,2025-07-20 20:53:16,Open
842,18132,High Amount,2023-01-08 20:37:25,Open
843,18148,Suspicious Location,2022-10-28 03:32:38,Open
844,18170,Multiple Withdrawals,2024-12-09 09:18:48,Open
845,18182,Suspicious Location,2021-10-16 04:23:04,Open
846,18188,Suspicious Location,2020-11-20 08:34:01,Open
847,18216,High Amount,2021-04-18 06:14:48,Open
848,18274,Multiple Withdrawals,2025-02-16 16:10:23,Open
849,18326,Suspicious Location,2023-04-12 05:19:55,Open
850,18348,Multiple Withdrawals,2025-06-09 07:53:10,Open
851,18359,Suspicious Location,2021-10-19 21:42:02,Open
852,18390,Multiple Withdrawals,2021-06-14 03:47:57,Open
853,18454,Suspicious Location,2024-12-08 15:28:01,Open
854,18459,Suspicious Location,2021-06-17 10:57:34,Open
855,18479,Multiple Withdrawals,2023-11-23 02:17:14,Open
856,18498,Multiple Withdrawals,2024-09-10 00:46:44,Open
857,18499,High Amount,2022-12-29 19:06:54,Open
858,18522,Suspicious Location,2020-11-12 01:48:40,Open
859,18531,Multiple Withdrawals,2022-03-28 11:31:15,Open
860,18542,Suspicious Location,2025-05-30 04:33:46,Open
861,18543,High Amount,2023-09-07 06:13:09,Open
862,18562,High Amount,2023-03-19 06:43:28,Open
863,18587,Suspicious Location,2022-08-02 12:16:36,Open
864,18593,Multiple Withdrawals,2021-12-02 17:00:16,Open
865,18605,Suspicious Location,2024-12-02 16:02:45,Open
866,18609,Multiple Withdrawals,2024-08-10 05:56:10,Open
867,18629,High Amount,2025-02-22 11:14:32,Open
868,18636,Suspicious Location,2025-08-15 01:29:44,Open
869,18682,Suspicious Location,2020-12-29 20:34:56,Open
870,18730,Suspicious Location,2023-05-19 14:50:58,Open
871,18738,Suspicious Location,2022-10-02 15:51:44,Open
872,18797,Multiple Withdrawals,2024-08-10 12:28:45,Open
873,18802,Suspicious Location,2021-04-05 05:11:16,Open
874,18868,High Amount,2021-03-31 01:54:51,Open
875,18897,Suspicious Location,2022-04-13 00:06:11,Open
876,18949,Multiple Withdrawals,2025-07-29 20:53:55,Open
877,19048,High Amount,2025-02-12 07:55:10,Open
878,19065,Multiple Withdrawals,2022-12-22 02:30:10,Open
879,19073,Suspicious Location,2025-01-26 20:44:39,Open
880,19082,High Amount,2022-06-18 19:09:00,Open
881,19213,Suspicious Location,2024-06-01 19:26:35,Open
882,19231,Multiple Withdrawals,2025-03-06 07:03:11,Open
883,19241,Multiple Withdrawals,2023-03-08 06:11:53,Open
884,19250,Multiple Withdrawals,2022-08-12 15:27:08,Open
885,19255,High Amount,2023-05-17 19:50:33,Open
886,19283,Multiple Withdrawals,2022-01-20 12:31:00,Open
887,19296,Multiple Withdrawals,2022-09-17 01:45:38,Open
888,19302,High Amount,2021-07-03 01:34:06,Open
889,19308,High Amount,2025-05-26 15:05:06,Open
890,19341,Multiple Withdrawals,2024-02-27 15:27:20,Open
891,19343,Suspicious Location,2025-08-03 17:36:49,Open
892,19352,Multiple Withdrawals,2025-07-15 09:36:41,Open
893,19361,Suspicious Location,2024-05-06 17:36:47,Open
894,19370,Multiple Withdrawals,2020-09-24 23:06:56,Open
895,19399,Multiple Withdrawals,2021-09-29 11:11:38,Open
896,19410,High Amount,2025-06-24 15:39:35,Open
897,19423,High Amount,2022-09-04 20:32:16,Open
898,19445,Multiple Withdrawals,2022-10-31 23:10:56,Open
899,19467,High Amount,2021-12-15 23:40:19,Open
900,19507,Suspicious Location,2023-02-03 17:32:07,Open
901,19509,Suspicious Location,2025-01-28 10:28:23,Open
902,19521,High Amount,2024-09-17 13:34:05,Open
903,19537,Multiple Withdrawals,2020-10-19 04:05:36,Open
904,19550,High Amount,2021-09-23 02:29:48,Open
905,19582,High Amount,2023-03-06 08:08:52,Open
906,19598,Multiple Withdrawals,2023-08-29 16:44:42,Open
907,19621,Multiple Withdrawals,2025-06-28 08:53:06,Open
908,19629,High Amount,2023-12-01 15:43:54,Open
909,19639,Suspicious Location,2023-10-09 01:26:25,Open
910,19685,Suspicious Location,2021-09-17 00:07:58,Open
911,19698,High Amount,2022-02-18 21:36:46,Open
912,19737,Multiple Withdrawals,2024-08-23 10:52:18,Open
913,19748,Suspicious Location,2024-10-03 19:22:16,Open
914,19760,High Amount,2022-08-19 15:07:18,Open
915,19785,Suspicious Location,2021-11-18 05:26:10,Open
916,19796,Multiple Withdrawals,2025-04-12 22:25:51,Open
917,19803,Multiple Withdrawals,2024-10-15 06:33:07,Open
918,19821,Suspicious Location,2020-10-22 04:53:33,Open
919,19873,Suspicious Location,2023-10-19 21:44:48,Open
920,19881,Multiple Withdrawals,2022-02-20 22:34:13,Open
921,19892,High Amount,2025-01-18 07:11:16,Open
922,19905,High Amount,2023-02-01 09:22:21,Open
923,19922,Multiple Withdrawals,2025-05-11 22:27:47,Open
924,19935,Suspicious Location,2021-05-16 23:58:16,Open
925,19941,Suspicious Location,2025-01-07 00:50:35,Open
926,20020,High Amount,2024-12-14 14:52:44,Open
927,20031,Suspicious Location,2023-04-22 04:16:53,Open
928,20034,Multiple Withdrawals,2025-06-27 02:24:48,Open
929,20045,Multiple Withdrawals,2023-01-25 06:34:33,Open
930,20060,Multiple Withdrawals,2021-10-06 01:56:59,Open
931,20135,High Amount,2025-04-29 21:39:11,Open
932,20139,Suspicious Location,2023-09-05 18:00:36,Open
933,20155,Suspicious Location,2021-04-01 14:32:19,Open
934,20160,Suspicious Location,2021-08-14 08:26:27,Open
935,20172,High Amount,2024-07-13 06:59:06,Open
936,20174,Suspicious Location,2022-01-31 15:51:32,Open
937,20189,Multiple Withdrawals,2021-08-10 12:10:58,Open
938,20210,Multiple Withdrawals,2021-05-03 23:22:05,Open
939,20226,Suspicious Location,2023-08-27 02:19:17,Open
940,20228,High Amount,2023-10-31 04:11:37,Open
941,20242,Multiple Withdrawals,2024-08-30 14:55:25,Open
942,20266,High Amount,2020-11-27 09:05:49,Open
943,20287,Suspicious Location,2022-08-17 21:20:29,Open
944,20288,Suspicious Location,2025-04-29 06:02:41,Open
945,20290,Multiple Withdrawals,2022-04-30 09:58:46,Open
946,20298,Multiple Withdrawals,2022-03-20 19:32:08,Open
947,20305,Suspicious Location,2023-04-01 13:20:56,Open
948,20417,Suspicious Location,2025-01-21 03:45:16,Open
949,20448,High Amount,2024-06-14 21:13:21,Open
950,20478,Multiple Withdrawals,2021-12-31 02:52:45,Open
951,20496,Multiple Withdrawals,2023-08-03 03:25:00,Open
952,20501,Multiple Withdrawals,2022-12-02 12:33:32,Open
953,20532,High Amount,2021-12-21 13:38:47,Open
954,20555,High Amount,2023-12-03 09:32:25,Open
955,20558,Multiple Withdrawals,2020-11-08 10:53:01,Open
956,20571,High Amount,2020-12-26 18:29:50,Open
957,20582,Suspicious Location,2022-12-10 12:42:20,Open
958,20589,Suspicious Location,2023-03-10 11:24:06,Open
959,20604,Suspicious Location,2024-12-29 01:11:40,Open
960,20623,Suspicious Location,2022-08-15 10:19:24,Open
961,20670,High Amount,2023-05-10 15:51:03,Open
962,20679,High Amount,2023-05-27 17:55:08,Open
963,20693,Suspicious Location,2023-02-05 19:56:32,Open
964,20738,High Amount,2023-04-07 06:22:41,Open
965,20749,Multiple Withdrawals,2021-05-29 16:10:20,Open
966,20752,Multiple Withdrawals,2021-12-21 15:06:41,Open
967,20819,Multiple Withdrawals,2020-12-23 18:47:29,Open
968,20862,Suspicious Location,2024-06-21 14:35:19,Open
969,20865,Multiple Withdrawals,2025-06-02 05:24:51,Open
970,20879,Suspicious Location,2025-02-20 20:56:47,Open
971,20895,High Amount,2023-12-14 20:05:15,Open
972,20914,Multiple Withdrawals,2021-06-25 08:16:09,Open
973,20970,Multiple Withdrawals,2025-07-31 01:18:54,Open
974,20997,Suspicious Location,2020-11-05 12:58:51,Open
975,21012,Multiple Withdrawals,2022-06-26 13:05:31,Open
976,21013,Suspicious Location,2025-02-05 07:36:58,Open
977,21034,Multiple Withdrawals,2023-01-10 23:54:15,Open
978,21047,Suspicious Location,2024-09-08 13:50:59,Open
979,21062,High Amount,2020-09-13 09:27:29,Open
980,21075,Suspicious Location,2021-02-10 22:12:45,Open
981,21090,Multiple Withdrawals,2024-11-20 07:16:03,Open
982,21115,High Amount,2024-11-06 07:24:55,Open
983,21121,Suspicious Location,2022-04-15 21:14:59,Open
984,21134,Multiple Withdrawals,2023-03-21 09:18:37,Open
985,21148,High Amount,2025-05-10 00:06:49,Open
986,21200,Suspicious Location,2024-09-07 19:14:01,Open
987,21203,Suspicious Location,2023-09-03 11:19:52,Open
988,21209,Suspicious Location,2023-03-09 21:11:26,Open
989,21215,High Amount,2022-07-16 03:46:41,Open
990,21243,Suspicious Location,2023-09-09 19:06:14,Open
991,21252,Suspicious Location,2024-08-25 07:15:55,Open
992,21263,Suspicious Location,2021-11-21 07:39:03,Open
993,21265,Multiple Withdrawals,2020-10-08 22:54:55,Open
994,21284,Multiple Withdrawals,2022-03-19 04:32:20,Open
995,21296,Multiple Withdrawals,2025-07-20 18:03:51,Open
996,21330,High Amount,2021-08-19 19:33:19,Open
997,21348,High Amount,2024-07-30 20:48:09,Open
998,21352,High Amount,2024-03-22 22:52:16,Open
999,21370,Suspicious Location,2024-03-31 12:58:06,Open
1000,21376,Multiple Withdrawals,2025-08-27 21:11:49,Open
1001,21389,High Amount,2024-12-08 21:31:24,Open
1002,21469,Multiple Withdrawals,2020-10-14 19:38:38,Open
1003,21480,Multiple Withdrawals,2022-11-03 20:19:08,Open
1004,21498,Suspicious Location,2021-06-12 16:34:23,Open
1005,21510,Suspicious Location,2021-12-20 08:27:06,Open
1006,21548,Multiple Withdrawals,2022-04-07 12:38:30,Open
1007,21581,Suspicious Location,2021-04-15 05:36:02,Open
1008,21611,Suspicious Location,2023-10-05 11:06:40,Open
1009,21641,Multiple Withdrawals,2020-11-30 03:15:03,Open
1010,21648,Suspicious Location,2024-12-03 06:12:38,Open
1011,21658,Multiple Withdrawals,2021-02-22 14:36:58,Open
1012,21688,High Amount,2022-04-08 00:11:23,Open
1013,21690,Suspicious Location,2022-04-14 20:58:03,Open
1014,21696,Suspicious Location,2025-02-21 05:07:24,Open
1015,21698,Multiple Withdrawals,2025-05-29 00:45:36,Open
1016,21703,Suspicious Location,2021-09-21 10:40:51,Open
1017,21714,Suspicious Location,2025-05-07 01:56:53,Open
1018,21728,High Amount,2021-06-13 21:18:10,Open
1019,21729,Multiple Withdrawals,2021-01-10 07:07:00,Open
1020,21731,Suspicious Location,2021-10-06 03:26:23,Open
1021,21767,Multiple Withdrawals,2021-11-09 21:19:40,Open
1022,21768,Suspicious Location,2023-12-11 08:51:50,Open
1023,21797,Multiple Withdrawals,2024-12-28 02:54:08,Open
1024,21810,Multiple Withdrawals,2021-02-06 17:30:35,Open
1025,21812,Multiple Withdrawals,2023-06-04 09:42:40,Open
1026,21813,Multiple Withdrawals,2025-08-13 21:04:29,Open
1027,21819,Multiple Withdrawals,2020-10-20 09:19:51,Open
1028,21823,Suspicious Location,2021-05-15 12:18:29,Open
1029,21863,Suspicious Location,2022-04-18 05:24:46,Open
1030,21873,Multiple Withdrawals,2021-04-01 08:42:42,Open
1031,21874,Suspicious Location,2022-10-29 07:02:28,Open
1032,21879,Suspicious Location,2023-04-30 22:01:53,Open
1033,21885,Suspicious Location,2021-09-25 08:10:25,Open
1034,21887,Multiple Withdrawals,2024-06-23 20:26:21,Open
1035,21956,High Amount,2021-09-04 09:03:01,Open
1036,21974,Suspicious Location,2024-11-01 10:36:48,Open
1037,22037,High Amount,2022-10-29 21:08:45,Open
1038,22046,High Amount,2023-09-10 08:34:30,Open
1039,22054,High Amount,2023-11-07 14:12:30,Open
1040,22078,High Amount,2023-01-16 05:10:11,Open
1041,22157,High Amount,2021-03-18 08:37:09,Open
1042,22167,Multiple Withdrawals,2023-12-16 16:42:45,Open
1043,22176,Suspicious Location,2020-10-08 12:14:40,Open
1044,22188,Suspicious Location,2021-10-12 22:38:53,Open
1045,22208,High Amount,2021-03-08 05:19:40,Open
1046,22209,Multiple Withdrawals,2021-01-04 16:04:27,Open
1047,22220,Suspicious Location,2022-12-19 09:12:16,Open
1048,22236,High Amount,2023-08-17 01:49:44,Open
1049,22271,High Amount,2021-08-28 14:17:09,Open
1050,22301,High Amount,2023-07-18 08:22:11,Open
1051,22327,High Amount,2025-01-05 11:50:11,Open
1052,22328,Suspicious Location,2021-06-05 07:15:32,Open
1053,22335,Multiple Withdrawals,2024-08-10 13:21:41,Open
1054,22402,High Amount,2024-01-22 17:09:58,Open
1055,22411,High Amount,2021-12-27 10:57:37,Open
1056,22417,High Amount,2023-04-06 04:05:34,Open
1057,22459,High Amount,2021-08-21 16:51:48,Open
1058,22471,Multiple Withdrawals,2022-10-14 10:57:37,Open
1059,22473,Suspicious Location,2021-03-04 00:40:21,Open
1060,22479,High Amount,2021-06-29 07:37:13,Open
1061,22481,Suspicious Location,2023-09-29 08:21:19,Open
1062,22493,Suspicious Location,2025-06-22 04:35:15,Open
1063,22522,Suspicious Location,2021-06-11 22:06:39,Open
1064,22557,Suspicious Location,2024-10-17 06:53:01,Open
1065,22568,Suspicious Location,2020-12-18 16:40:21,Open
1066,22570,Suspicious Location,2024-02-01 00:14:23,Open
1067,22586,Multiple Withdrawals,2021-12-13 20:42:56,Open
1068,22587,High Amount,2020-11-14 12:25:40,Open
1069,22596,Multiple Withdrawals,2021-05-13 23:12:06,Open
1070,22598,Suspicious Location,2025-04-08 12:13:48,Open
1071,22618,Suspicious Location,2024-03-10 01:02:07,Open
1072,22622,Suspicious Location,2025-06-04 06:30:58,Open
1073,22625,High Amount,2021-06-13 09:50:50,Open
1074,22642,Suspicious Location,2021-06-24 01:19:00,Open
1075,22671,Suspicious Location,2021-06-15 10:51:21,Open
1076,22677,Multiple Withdrawals,2023-04-28 15:21:32,Open
1077,22688,Suspicious Location,2024-01-26 02:38:10,Open
1078,22689,High Amount,2021-09-16 21:40:13,Open
1079,22757,Multiple Withdrawals,2021-07-30 10:03:52,Open
1080,22761,Suspicious Location,2023-07-24 23:10:52,Open
1081,22765,Suspicious Location,2022-05-25 16:45:24,Open
1082,22825,Suspicious Location,2023-12-27 15:03:52,Open
1083,22828,High Amount,2021-05-05 00:52:08,Open
1084,22837,Multiple Withdrawals,2021-05-21 21:14:47,Open
1085,22847,Multiple Withdrawals,2021-09-21 00:13:29,Open
1086,22915,Suspicious Location,2021-02-09 02:31:25,Open
1087,22931,Multiple Withdrawals,2025-05-04 06:05:26,Open
1088,22935,High Amount,2021-10-13 01:54:12,Open
1089,22980,Multiple Withdrawals,2025-08-02 04:01:35,Open
1090,23052,Suspicious Location,2025-02-08 10:55:35,Open
1091,23070,Suspicious Location,2024-09-26 21:46:52,Open
1092,23097,High Amount,2025-02-26 03:01:29,Open
1093,23145,High Amount,2021-08-31 03:31:22,Open
1094,23156,Multiple Withdrawals,2022-05-27 00:58:25,Open
1095,23160,Multiple Withdrawals,2023-05-13 07:50:53,Open
1096,23174,High Amount,2024-01-24 13:49:01,Open
1097,23189,High Amount,2022-12-31 23:10:33,Open
1098,23197,Suspicious Location,2023-07-08 12:00:41,Open
1099,23202,High Amount,2024-01-22 19:44:03,Open
1100,23204,High Amount,2024-10-12 14:07:59,Open
1101,23215,Multiple Withdrawals,2024-07-21 03:39:40,Open
1102,23227,Suspicious Location,2021-06-26 11:12:47,Open
1103,23231,High Amount,2020-09-30 13:46:47,Open
1104,23233,High Amount,2023-06-05 02:59:37,Open
1105,23262,Multiple Withdrawals,2022-03-28 10:07:16,Open
1106,23277,Suspicious Location,2021-07-15 14:33:13,Open
1107,23278,High Amount,2022-01-12 15:06:47,Open
1108,23292,Multiple Withdrawals,2021-02-18 11:08:22,Open
1109,23293,High Amount,2020-09-11 12:27:53,Open
1110,23310,Suspicious Location,2021-03-04 06:50:19,Open
1111,23325,Multiple Withdrawals,2022-11-22 23:43:50,Open
1112,23362,Suspicious Location,2022-11-21 13:05:17,Open
1113,23395,High Amount,2023-12-14 17:32:30,Open
1114,23400,Suspicious Location,2024-12-20 16:48:13,Open
1115,23466,Multiple Withdrawals,2024-05-05 10:17:33,Open
1116,23467,High Amount,2022-10-02 18:37:30,Open
1117,23494,Suspicious Location,2022-03-22 17:47:10,Open
1118,23504,High Amount,2022-05-06 08:20:32,Open
1119,23515,Suspicious Location,2021-05-17 17:00:23,Open
1120,23526,Suspicious Location,2022-07-01 04:37:29,Open
1121,23568,High Amount,2023-11-16 08:37:36,Open
1122,23577,High Amount,2023-11-30 00:53:16,Open
1123,23589,High Amount,2024-07-30 08:33:32,Open
1124,23605,High Amount,2024-12-10 15:33:48,Open
1125,23612,Multiple Withdrawals,2021-08-04 16:11:22,Open
1126,23673,Multiple Withdrawals,2022-08-05 22:12:24,Open
1127,23710,Suspicious Location,2022-04-20 17:37:56,Open
1128,23717,High Amount,2023-08-02 21:25:39,Open
1129,23768,Multiple Withdrawals,2022-08-19 05:44:15,Open
1130,23774,Multiple Withdrawals,2023-05-26 00:22:52,Open
1131,23775,Multiple Withdrawals,2025-05-04 03:41:53,Open
1132,23825,Multiple Withdrawals,2023-02-17 23:34:57,Open
1133,23866,Multiple Withdrawals,2022-10-11 20:43:37,Open
1134,23881,Multiple Withdrawals,2021-05-05 17:23:52,Open
1135,23890,High Amount,2025-02-14 09:37:41,Open
1136,23918,High Amount,2022-09-15 15:25:16,Open
1137,23936,Suspicious Location,2021-04-25 13:00:49,Open
1138,23948,Suspicious Location,2022-09-01 05:22:46,Open
1139,23954,Suspicious Location,2021-09-12 13:54:05,Open
1140,23978,Suspicious Location,2020-12-03 05:30:33,Open
1141,24035,Suspicious Location,2023-03-10 18:43:20,Open
1142,24042,High Amount,2022-07-13 16:20:49,Open
1143,24047,Suspicious Location,2022-04-10 10:22:43,Open
1144,24065,High Amount,2022-08-15 23:12:20,Open
1145,24091,High Amount,2022-07-19 21:26:41,Open
1146,24092,Multiple Withdrawals,2025-05-27 08:28:53,Open
1147,24103,Multiple Withdrawals,2025-02-18 03:51:30,Open
1148,24106,Suspicious Location,2022-06-24 05:53:51,Open
1149,24107,High Amount,2025-01-30 07:22:54,Open
1150,24113,Multiple Withdrawals,2020-09-02 08:45:54,Open
1151,24213,Suspicious Location,2022-07-27 19:22:17,Open
1152,24220,High Amount,2023-10-03 00:16:01,Open
1153,24230,Suspicious Location,2023-11-18 21:12:36,Open
1154,24235,Suspicious Location,2022-12-07 03:29:17,Open
1155,24271,Suspicious Location,2025-04-16 23:56:41,Open
1156,24323,Suspicious Location,2024-10-25 09:01:11,Open
1157,24333,Multiple Withdrawals,2020-09-15 05:54:30,Open
1158,24335,High Amount,2021-02-15 15:52:55,Open
1159,24374,Multiple Withdrawals,2025-08-29 11:09:38,Open
1160,24423,High Amount,2025-03-18 07:36:38,Open
1161,24428,Multiple Withdrawals,2022-11-24 00:40:27,Open
1162,24483,High Amount,2021-04-23 09:15:37,Open
1163,24513,Suspicious Location,2022-03-20 20:21:26,Open
1164,24546,Multiple Withdrawals,2025-02-10 12:04:19,Open
1165,24562,Suspicious Location,2022-06-04 14:56:12,Open
1166,24567,Suspicious Location,2022-06-13 14:09:48,Open
1167,24593,High Amount,2022-06-25 05:14:44,Open
1168,24600,Suspicious Location,2023-06-13 01:17:49,Open
1169,24606,Multiple Withdrawals,2020-09-09 09:29:05,Open
1170,24661,Suspicious Location,2023-04-12 10:54:50,Open
1171,24713,High Amount,2021-03-21 05:41:22,Open
1172,24755,High Amount,2022-12-18 13:22:14,Open
1173,24784,High Amount,2023-06-22 20:28:04,Open
1174,24806,Suspicious Location,2025-08-21 11:02:13,Open
1175,24814,High Amount,2024-01-09 21:29:12,Open
1176,24858,High Amount,2024-07-14 15:42:06,Open
1177,24870,High Amount,2025-08-18 18:21:23,Open
1178,24878,Suspicious Location,2024-09-03 14:48:59,Open
1179,24881,High Amount,2024-04-07 10:01:01,Open
1180,24892,Suspicious Location,2025-07-07 23:32:35,Open
1181,24907,Multiple Withdrawals,2021-04-08 10:42:03,Open
1182,24923,Suspicious Location,2022-06-03 00:13:24,Open
1183,24927,High Amount,2022-07-27 19:17:34,Open
1184,24952,High Amount,2022-06-29 18:50:32,Open
1185,24953,Multiple Withdrawals,2021-12-20 13:48:18,Open
1186,24974,High Amount,2022-11-15 01:13:22,Open
1187,24975,Suspicious Location,2021-03-29 00:31:08,Open
1188,24981,High Amount,2022-11-23 12:23:51,Open
